GHO;Indicator;PUBLISH STATES;Year;WHO region;Country;Age Group;Sex;Display Value;Numeric Value;Low Value;High Value;Comments
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Africa;Nigeria;20+;Female;22.1 [21.0-23.1];22.1;21;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Africa;Nigeria;20+;Female;22.5 [21.9-23.1];22.5;21.9;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Africa;Nigeria;20+;Female;22.7 [22.1-23.2];22.7;22.1;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Africa;Nigeria;20+;Female;23.2 [22.7-23.7];23.2;22.7;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Africa;Nigeria;20+;Female;23.3 [22.8-23.8];23.3;22.8;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;South-East Asia;Democratic People's Republic of Korea;20+;Female;22.0 [18.5-25.5];22;18.5;25.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;South-East Asia;Democratic People's Republic of Korea;20+;Female;22.0 [18.7-25.3];22;18.7;25.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;South-East Asia;Democratic People's Republic of Korea;20+;Female;22.1 [19.1-25.1];22.1;19.1;25.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;South-East Asia;Democratic People's Republic of Korea;20+;Female;22.1 [19.1-25.1];22.1;19.1;25.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;South-East Asia;Democratic People's Republic of Korea;20+;Female;21.6 [18.5-24.6];21.6;18.5;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;South-East Asia;Democratic People's Republic of Korea;20+;Female;21.4 [18.4-24.5];21.4;18.4;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;South-East Asia;Democratic People's Republic of Korea;20+;Female;21.3 [18.0-24.5];21.3;18;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;South-East Asia;Democratic People's Republic of Korea;20+;Female;21.3 [17.9-24.6];21.3;17.9;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Europe;Norway;20+;Female;24.1 [23.0-25.2];24.1;23;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Europe;Norway;20+;Female;24.3 [23.3-25.3];24.3;23.3;25.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Europe;Norway;20+;Female;24.7 [24.0-25.5];24.7;24;25.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Europe;Norway;20+;Female;24.9 [24.2-25.6];24.9;24.2;25.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Europe;Norway;20+;Female;25.3 [24.6-26.0];25.3;24.6;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Europe;Norway;20+;Female;25.5 [24.7-26.2];25.5;24.7;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Eastern Mediterranean;Oman;20+;Female;25.1 [23.6-26.7];25.1;23.6;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Eastern Mediterranean;Oman;20+;Female;25.3 [24.1-26.6];25.3;24.1;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Eastern Mediterranean;Oman;20+;Female;25.9 [25.1-26.6];25.9;25.1;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Eastern Mediterranean;Oman;20+;Female;26.0 [25.3-26.7];26;25.3;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Eastern Mediterranean;Oman;20+;Female;26.3 [25.6-27.0];26.3;25.6;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Eastern Mediterranean;Oman;20+;Female;26.4 [25.6-27.1];26.4;25.6;27.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Eastern Mediterranean;Pakistan;20+;Female;21.9 [19.9-23.8];21.9;19.9;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Eastern Mediterranean;Pakistan;20+;Female;22.0 [20.3-23.7];22;20.3;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Eastern Mediterranean;Pakistan;20+;Female;22.4 [21.5-23.3];22.4;21.5;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Eastern Mediterranean;Pakistan;20+;Female;22.5 [21.7-23.3];22.5;21.7;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Eastern Mediterranean;Pakistan;20+;Female;22.7 [22.0-23.5];22.7;22;23.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Eastern Mediterranean;Pakistan;20+;Female;22.8 [22.0-23.7];22.8;22;23.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Eastern Mediterranean;Pakistan;20+;Female;23.2 [21.9-24.5];23.2;21.9;24.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Eastern Mediterranean;Pakistan;20+;Female;23.3 [21.9-24.8];23.3;21.9;24.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Western Pacific;Palau;20+;Female;27.1 [24.0-30.4];27.1;24;30.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Western Pacific;Palau;20+;Female;27.4 [24.4-30.6];27.4;24.4;30.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Western Pacific;Palau;20+;Female;28.6 [25.8-31.5];28.6;25.8;31.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Western Pacific;Palau;20+;Female;29.0 [26.3-31.9];29;26.3;31.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Western Pacific;Palau;20+;Female;30.5 [27.8-33.4];30.5;27.8;33.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Western Pacific;Palau;20+;Female;30.9 [28.1-33.8];30.9;28.1;33.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Americas;Panama;20+;Female;24.3 [21.7-26.8];24.3;21.7;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Americas;Panama;20+;Female;24.6 [22.2-26.8];24.6;22.2;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Panama;20+;Female;25.1 [23.3-27.0];25.1;23.3;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Panama;20+;Female;25.4 [23.6-27.1];25.4;23.6;27.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Americas;Panama;20+;Female;25.7 [24.0-27.2];25.7;24;27.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Panama;20+;Female;26.4 [25.0-27.7];26.4;25;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Americas;Panama;20+;Female;26.6 [25.3-27.9];26.6;25.3;27.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Western Pacific;Papua New Guinea;20+;Female;20.8 [18.3-23.2];20.8;18.3;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Western Pacific;Papua New Guinea;20+;Female;21.2 [18.9-23.4];21.2;18.9;23.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Western Pacific;Papua New Guinea;20+;Female;22.1 [20.3-23.8];22.1;20.3;23.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Western Pacific;Papua New Guinea;20+;Female;22.5 [20.8-24.1];22.5;20.8;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Western Pacific;Papua New Guinea;20+;Female;22.8 [21.3-24.4];22.8;21.3;24.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Western Pacific;Papua New Guinea;20+;Female;23.9 [22.5-25.2];23.9;22.5;25.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Western Pacific;Papua New Guinea;20+;Female;24.2 [23.0-25.5];24.2;23;25.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Western Pacific;Papua New Guinea;20+;Female;25.3 [24.3-26.4];25.3;24.3;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Western Pacific;Papua New Guinea;20+;Female;25.6 [24.6-26.8];25.6;24.6;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Paraguay;20+;Female;24.1 [20.7-27.5];24.1;20.7;27.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Americas;Paraguay;20+;Female;24.2 [20.9-27.6];24.2;20.9;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Americas;Paraguay;20+;Female;24.6 [21.4-27.8];24.6;21.4;27.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Paraguay;20+;Female;24.7 [21.6-28.0];24.7;21.6;28;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Americas;Paraguay;20+;Female;25.4 [22.2-28.6];25.4;22.2;28.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Americas;Paraguay;20+;Female;25.6 [22.3-28.9];25.6;22.3;28.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Americas;Peru;20+;Female;25.1 [23.4-26.8];25.1;23.4;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Americas;Peru;20+;Female;25.2 [23.7-26.6];25.2;23.7;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Peru;20+;Female;25.4 [24.6-26.3];25.4;24.6;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Peru;20+;Female;25.5 [24.8-26.2];25.5;24.8;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Peru;20+;Female;25.8 [25.3-26.2];25.8;25.3;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Americas;Peru;20+;Female;25.8 [25.4-26.3];25.8;25.4;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Western Pacific;Philippines;20+;Female;21.2 [19.2-23.2];21.2;19.2;23.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1982;Western Pacific;Philippines;20+;Female;21.4 [19.7-23.0];21.4;19.7;23;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Western Pacific;Philippines;20+;Female;21.7 [20.7-22.8];21.7;20.7;22.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Western Pacific;Philippines;20+;Female;21.9 [21.0-22.8];21.9;21;22.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Western Pacific;Philippines;20+;Female;22.6 [22.0-23.1];22.6;22;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Western Pacific;Philippines;20+;Female;22.7 [22.2-23.3];22.7;22.2;23.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Western Pacific;Philippines;20+;Female;23.2 [22.4-24.0];23.2;22.4;24;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2007;Western Pacific;Philippines;20+;Female;23.4 [22.4-24.3];23.4;22.4;24.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Europe;Poland;20+;Female;25.7 [24.8-26.7];25.7;24.8;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Europe;Poland;20+;Female;25.7 [24.9-26.5];25.7;24.9;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Europe;Poland;20+;Female;25.5 [24.9-26.2];25.5;24.9;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Europe;Poland;20+;Female;25.5 [24.9-26.2];25.5;24.9;26.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Europe;Poland;20+;Female;25.7 [25.1-26.3];25.7;25.1;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Europe;Poland;20+;Female;25.8 [25.1-26.4];25.8;25.1;26.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Portugal;20+;Female;24.8 [22.9-26.7];24.8;22.9;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Portugal;20+;Female;24.8 [23.0-26.5];24.8;23;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Europe;Portugal;20+;Female;25.2 [24.0-26.5];25.2;24;26.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Europe;Portugal;20+;Female;25.4 [24.2-26.6];25.4;24.2;26.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Europe;Portugal;20+;Female;25.8 [24.9-26.8];25.8;24.9;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Europe;Portugal;20+;Female;25.9 [25.1-26.8];25.9;25.1;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Europe;Portugal;20+;Female;26.2 [25.2-27.1];26.2;25.2;27.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Eastern Mediterranean;Qatar;20+;Female;27.1 [24.3-30.1];27.1;24.3;30.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Eastern Mediterranean;Qatar;20+;Female;27.2 [25.2-29.2];27.2;25.2;29.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Eastern Mediterranean;Qatar;20+;Female;27.2 [25.4-29.1];27.2;25.4;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Eastern Mediterranean;Qatar;20+;Female;27.7 [26.3-29.0];27.7;26.3;29;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Eastern Mediterranean;Qatar;20+;Female;27.9 [26.6-29.1];27.9;26.6;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Eastern Mediterranean;Qatar;20+;Female;28.4 [27.5-29.4];28.4;27.5;29.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Eastern Mediterranean;Qatar;20+;Female;28.6 [27.7-29.6];28.6;27.7;29.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Europe;Romania;20+;Female;25.4 [24.0-27.0];25.4;24;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Europe;Romania;20+;Female;25.4 [24.2-26.7];25.4;24.2;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Europe;Romania;20+;Female;25.1 [24.2-25.9];25.1;24.2;25.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Europe;Romania;20+;Female;25.0 [24.2-25.8];25;24.2;25.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Europe;Romania;20+;Female;24.9 [24.0-25.8];24.9;24;25.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Europe;Romania;20+;Female;25.0 [23.9-26.0];25;23.9;26;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2004;Europe;Romania;20+;Female;25.1 [23.8-26.3];25.1;23.8;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Europe;Russian Federation;20+;Female;26.8 [25.6-28.0];26.8;25.6;28;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Europe;Russian Federation;20+;Female;26.7 [25.8-27.7];26.7;25.8;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Europe;Russian Federation;20+;Female;26.6 [26.1-27.1];26.6;26.1;27.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Europe;Russian Federation;20+;Female;26.5 [26.1-26.9];26.5;26.1;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Europe;Russian Federation;20+;Female;26.4 [26.1-26.7];26.4;26.1;26.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Europe;Russian Federation;20+;Female;26.4 [26.1-26.8];26.4;26.1;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2001;Europe;Russian Federation;20+;Female;26.5 [26.2-26.9];26.5;26.2;26.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Europe;Russian Federation;20+;Female;27.0 [26.5-27.6];27;26.5;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Africa;Rwanda;20+;Female;20.4 [17.8-23.1];20.4;17.8;23.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Africa;Rwanda;20+;Female;20.9 [19.1-22.7];20.9;19.1;22.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Africa;Rwanda;20+;Female;21.0 [19.3-22.6];21;19.3;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Africa;Rwanda;20+;Female;21.1 [19.9-22.2];21.1;19.9;22.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Africa;Rwanda;20+;Female;21.1 [20.1-22.1];21.1;20.1;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1998;Africa;Rwanda;20+;Female;21.2 [20.3-22.1];21.2;20.3;22.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Africa;Rwanda;20+;Female;21.6 [20.8-22.4];21.6;20.8;22.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Africa;Rwanda;20+;Female;21.8 [21.0-22.6];21.8;21;22.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Americas;Saint Kitts and Nevis;20+;Female;26.6 [24.0-29.1];26.6;24;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Americas;Saint Kitts and Nevis;20+;Female;27.0 [24.6-29.3];27;24.6;29.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Americas;Saint Kitts and Nevis;20+;Female;28.0 [26.2-29.9];28;26.2;29.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1995;Americas;Saint Kitts and Nevis;20+;Female;28.4 [26.6-30.1];28.4;26.6;30.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Americas;Saint Kitts and Nevis;20+;Female;29.2 [27.7-30.6];29.2;27.7;30.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Americas;Saint Kitts and Nevis;20+;Female;29.6 [28.2-30.9];29.6;28.2;30.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Americas;Saint Lucia;20+;Female;23.8 [21.4-26.3];23.8;21.4;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Americas;Saint Lucia;20+;Female;24.1 [21.8-26.3];24.1;21.8;26.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Americas;Saint Lucia;20+;Female;25.0 [23.3-26.8];25;23.3;26.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1992;Americas;Saint Lucia;20+;Female;25.3 [23.6-27.1];25.3;23.6;27.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Americas;Saint Lucia;20+;Female;26.1 [24.4-27.8];26.1;24.4;27.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Americas;Saint Lucia;20+;Female;26.4 [24.6-28.2];26.4;24.6;28.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Americas;Saint Lucia;20+;Female;27.4 [25.2-29.5];27.4;25.2;29.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Americas;Saint Vincent and the Grenadines;20+;Female;23.7 [20.4-27.0];23.7;20.4;27;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Americas;Saint Vincent and the Grenadines;20+;Female;24.6 [21.7-27.4];24.6;21.7;27.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1989;Americas;Saint Vincent and the Grenadines;20+;Female;24.8 [22.1-27.6];24.8;22.1;27.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Americas;Saint Vincent and the Grenadines;20+;Female;25.6 [22.9-28.3];25.6;22.9;28.3;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Americas;Saint Vincent and the Grenadines;20+;Female;25.9 [23.2-28.6];25.9;23.2;28.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Americas;Saint Vincent and the Grenadines;20+;Female;27.0 [24.2-29.8];27;24.2;29.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2005;Americas;Saint Vincent and the Grenadines;20+;Female;27.3 [24.4-30.2];27.3;24.4;30.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1984;Western Pacific;Samoa;20+;Female;27.8 [26.5-29.1];27.8;26.5;29.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1986;Western Pacific;Samoa;20+;Female;28.3 [27.2-29.5];28.3;27.2;29.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1991;Western Pacific;Samoa;20+;Female;29.5 [28.6-30.6];29.5;28.6;30.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1993;Western Pacific;Samoa;20+;Female;30.0 [29.1-31.0];30;29.1;31;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2000;Western Pacific;Samoa;20+;Female;31.6 [30.7-32.5];31.6;30.7;32.5;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2002;Western Pacific;Samoa;20+;Female;32.1 [31.1-33.1];32.1;31.1;33.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1981;Africa;Sao Tome and Principe;20+;Female;21.5 [18.8-24.1];21.5;18.8;24.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1983;Africa;Sao Tome and Principe;20+;Female;21.7 [19.2-24.2];21.7;19.2;24.2;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1988;Africa;Sao Tome and Principe;20+;Female;22.3 [20.2-24.4];22.3;20.2;24.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1990;Africa;Sao Tome and Principe;20+;Female;22.6 [20.6-24.6];22.6;20.6;24.6;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1997;Africa;Sao Tome and Principe;20+;Female;23.3 [21.7-24.9];23.3;21.7;24.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1999;Africa;Sao Tome and Principe;20+;Female;23.5 [22.0-25.0];23.5;22;25;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2006;Africa;Sao Tome and Principe;20+;Female;24.6 [23.4-25.7];24.6;23.4;25.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1980;Eastern Mediterranean;Saudi Arabia;20+;Female;26.3 [24.7-27.9];26.3;24.7;27.9;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1985;Eastern Mediterranean;Saudi Arabia;20+;Female;27.0 [26.2-27.8];27;26.2;27.8;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1987;Eastern Mediterranean;Saudi Arabia;20+;Female;27.1 [26.5-27.7];27.1;26.5;27.7;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1994;Eastern Mediterranean;Saudi Arabia;20+;Female;27.8 [27.4-28.1];27.8;27.4;28.1;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;1996;Eastern Mediterranean;Saudi Arabia;20+;Female;28.0 [27.6-28.4];28;27.6;28.4;
NCD_BMI_MEAN;Mean BMI (kg/m2) (age-standardized estimate);Published;2003;Eastern Mediterranean;Saudi Arabia;20+;Female;28.9 [28.3-29.5];28.9;28.3;29.5;
